,MonsoonIntensity,TopographyDrainage,RiverManagement,Deforestation,Urbanization,ClimateChange,DamsQuality,Siltation,AgriculturalPractices,Encroachments,IneffectiveDisasterPreparedness,DrainageSystems,CoastalVulnerability,Landslides,Watersheds,DeterioratingInfrastructure,PopulationScore,WetlandLoss,InadequatePlanning,PoliticalFactors,FloodProbability
2006-09-28,0.284044713137936,0.22844981935283476,0.543382755144287,0.30527599438616004,0.43629323394756486,0.2719535858702892,0.8331526290880289,0.4214942906022397,0.4658843905867124,0.4939076230123712,0.6351026696637299,0.627267249215818,0.26998099692818767,0.3879151910142491,0.6104114095935191,0.2306613264863074,0.46453345760688913,0.38754034808050336,0.4982767139323408,0.7334315694069273,0.20302720223526408
2006-09-29,0.3381804994389016,0.05481861765456119,0.4747403909916379,0.43755307238294583,0.29929929994178334,0.3850061253957398,0.8108515496087466,0.43308564376589914,0.23664596318484094,0.29900935445876675,0.6046883800325127,0.7406290961768239,0.405043835214079,0.48939244790342235,0.5923313964138099,0.33798953972597656,0.4513446174546211,0.1881673058971146,0.4718288071828116,0.6624897140899452,0.251412858056841
2006-09-30,0.41883333138420364,0.39033869735068316,0.5767962359952015,0.22098276101203995,0.3575455376341706,0.29845509940476267,0.6492419086116269,0.45412681772094315,0.6380748227090335,0.31113490873231164,0.6509311454067641,0.8192604368488892,0.2705062850305606,0.3976437545255772,0.6351326553090824,0.41881680452024195,0.4449899470594722,0.35855555619090773,0.5760202021649463,0.7993388468805485,0.3464527868150614
2006-10-01,0.8752525191464026,0.4181204571104964,0.5466917476411288,0.31474672883745647,0.350671049805677,0.39294072341431013,0.7129708383140427,0.3523800145833256,0.4117616779908626,0.2643548095552168,0.5305755022464063,0.608163569563921,0.4594939926036175,0.6484261868023389,0.6592517640959649,0.30415171535742436,0.48951322033891687,0.27883377999079945,0.5689179988344805,0.7030927832736041,0.5652041280362214
2006-10-02,0.854075985048837,0.26782660674891,0.5881410511720861,0.3262562029593237,0.38174173349912044,0.39132300227263506,0.8127289678771227,0.38498283390284765,0.4108861551865837,0.37627095766801155,0.6412720119675918,0.6413238422161008,0.28641280229436616,0.6713495320624335,0.633283375460955,0.37569328860293316,0.4914896432013844,0.37069899775252396,0.5878924528524714,0.7554906985881329,0.6090483864630891
2006-10-03,0.7757445703051724,0.4074668381829808,0.7318556424718372,0.34353481632491967,0.38268336307685885,0.3237212276423048,0.6090163254810717,0.4440435515172837,0.43406937668319245,0.5032198629943312,0.6330197471298905,0.7264436286921077,0.24253580442630956,0.609439362413466,0.5983811067285105,0.400238272264392,0.467020032839699,0.3128892579624227,0.3847765762576159,0.8013238454372715,0.6951562302794176
2006-10-04,0.8020058253356741,0.7191778556765656,0.4515586689282156,0.5109745730340487,0.39476809048558287,0.4268864070511102,0.7394432921583767,0.6745805942635418,0.5917924958090257,0.3634244376349802,0.4005921430249784,0.6653993139895671,0.3155970639269963,0.6104597134427385,0.4304637128608979,0.5062684409003508,0.4827220685858019,0.44415946718740196,0.37746211621492787,0.6695382624232462,0.6988612712815073
2006-10-05,0.8198433783635893,0.3793098949298867,0.4833341319159341,0.2466528502953671,0.39088598883343734,0.4111634607886852,0.8850470301537982,0.34034964655482075,0.4427455401267865,0.3951134638420283,0.6939562779090517,0.6622778353352334,0.3148116575633027,0.6080555652844275,0.677652123867292,0.3163633648691507,0.46565883378710715,0.3527868735996808,0.5217227887358179,0.6830175241476937,0.5472410019437384
2006-10-06,0.7301040185617396,0.7702820469139051,0.6521920826710503,0.30595352280231414,0.337274586829097,0.41972256229078986,0.9583176472848554,0.3953487200304689,0.36230854294006765,0.42368485119673893,0.30000113230574754,0.7654149397376158,0.19618832354976795,0.5027816567387831,0.6430846657782519,0.22752563601802897,0.45276991361105134,0.27776115068004253,0.2908508534916628,0.5261352645051693,0.5242925064122725
2006-10-07,0.6927844742485397,0.4269495255758732,0.6581597451996329,0.3680563307126472,0.4169757118637265,0.37142095038779166,0.9329908177115196,0.44817631466121466,0.45119391395346486,0.35829891245906553,0.7422995266416313,0.6812150530186829,0.31007453213517155,0.5714192312228894,0.5820998010828532,0.2614383118999648,0.4626434238582078,0.3681605935142908,0.41266729553667614,0.8078329763804984,0.5644097339202916
2006-10-08,0.8396757878701757,0.21221582010461887,0.6071940784984926,0.32007261866448167,0.3477064529098852,0.3002485316366468,0.7097104039177589,0.28836556611792635,0.3899145515665102,0.3808281998544109,0.5521515937504408,0.6549435187689767,0.2885362457999352,0.6734165155135086,0.6902541407597153,0.33623615250205907,0.5012924586210394,0.35876785372730663,0.5899548172911657,0.6696989478270896,0.5043106053210138
2006-10-09,0.8689158867623161,0.742384317985417,0.7218326378301448,0.3021590828310695,0.3285694959097272,0.41996501837087424,0.81014618706018,0.2817474669941644,0.24153813612331415,0.3516221383184064,0.3710232150486438,0.5969536808361615,0.2997175458484205,0.5766288046333955,0.7027646424716515,0.34254997008238525,0.4346839220631076,0.31978407677466986,0.2956848100679833,0.5840849893625136,0.6928713939613925
2006-10-10,0.7734070935099215,0.6373576041238891,0.5353497146072062,0.11143252590263647,0.3867476908758588,0.3575995045815129,0.7200281443161939,0.2592065457567389,0.43056860024728394,0.3541606116509703,0.7461784463895453,0.7392340100228663,0.21970704209726694,0.4926617837009739,0.7596174311756678,0.3733003150754054,0.47495895659338283,0.40631290973362827,0.5732992138763785,0.7590195200267152,0.5592561126078595
2006-10-11,0.740740386728057,0.237020687241208,0.6407895251496881,0.43246782286565877,0.5387034489025042,0.30167573715665424,0.5988165638846565,0.4897250398212589,0.5179192096471208,0.5119397237677834,0.35797482012422854,0.5238303868700496,0.21653901704842077,0.6527064027754845,0.5176564434491722,0.5228803111622782,0.5357124498984575,0.4893393364199177,0.6495326081909084,0.4674582492715924,0.4805677597745524
2006-10-12,0.8926631539414233,0.1468397311373484,0.6575184822471241,0.3907402930221569,0.4129721801059853,0.4388133823929892,0.9524850393513022,0.4268650156798229,0.4241614144614493,0.5245914511696549,0.30929319671661615,0.5672076615986699,0.3268467328384747,0.734185718649889,0.5867509682322444,0.1769097688498652,0.4707101853082514,0.3543020943280224,0.37846126624612225,0.6428979131070087,0.5993635540967063
2006-10-13,0.7773448026400626,0.41389368727352227,0.6673367139753823,0.2969561428238121,0.32573971221225184,0.47622845989738366,0.7849000652791616,0.27698347408153395,0.3302553560635013,0.42481144267094306,0.6297629859976082,0.7366961170040435,0.22969596989367153,0.5949805067124705,0.707273477669639,0.43229137022402303,0.5005326300421928,0.3046023876464103,0.4995102179027998,0.7770452760050546,0.5177555324519768
2006-10-14,0.8107731809180464,0.47258777755592346,0.4840655221989665,0.4130919419084743,0.43498002820902637,0.3692423472012831,0.8230235118444793,0.38676822787107135,0.400040011210769,0.49692384797778216,0.6264992269934182,0.8132151714531944,0.3776409806646269,0.6347966175203807,0.5956922978501168,0.18833478187331903,0.5165225663473031,0.3371175931739659,0.5258480446442264,0.6428306924671221,0.679134983770147
2006-10-15,0.9864040928825663,0.9050948518254438,0.4211031359248233,0.32378923967031725,0.403745686151916,0.4793074811583931,0.535771446912204,0.4570224141516094,0.5758735535053792,0.3446384328108609,0.6649453209858882,0.44321765376864886,0.39608088636728395,0.6093198479772896,0.593602883792717,0.6109553714807575,0.5019227028862948,0.464666647808094,0.598382553617665,0.6151992573661511,0.7756961233257232
2006-10-16,0.8381879278080747,0.5063160509507515,0.6662782467227929,0.25792236195435503,0.3739485950111983,0.3759638296367812,0.6481628286959586,0.404885447363413,0.5928118289551376,0.427377539545656,0.5545150927664393,0.54016033811968,0.5443238259828118,0.5952074623001936,0.6453908487297473,0.5357921935092117,0.48040370871015037,0.3451096863923857,0.40717147880519006,0.6457644162917112,0.5936993251739998
2006-10-17,0.8184875234724202,0.25793312771370297,0.48019523543867804,0.2768177328923864,0.3477246986487792,0.35242196777588136,0.525692850589364,0.4681407598582663,0.6473248000229279,0.45451746899795314,0.4597715105812667,0.6119875498500785,0.17007781541814507,0.6407024560611854,0.6133393604733951,0.5686009222266171,0.4485454467795191,0.4273345741979271,0.5121449116889976,0.486775281570185,0.5400598071207563
2006-10-18,0.7918191941525865,0.5025526411474395,0.4740025760583858,0.41515682481087113,0.397103817540299,0.33996851005291023,0.8992870567598216,0.454677054255479,0.4710665682106536,0.39410854155555036,0.6791519473220706,0.5762330282490977,0.249188330354094,0.6199461162900668,0.5686936619209393,0.33870042806250883,0.4679308524588457,0.33776422699118264,0.6957487281822214,0.7597042314088522,0.5669183761771499
2006-10-19,0.8470162198347257,0.5606360741563745,0.5437201365270734,0.28700640701460645,0.3985239377807822,0.45339222293980647,0.8923503191765388,0.29047841976763683,0.4206942873326104,0.4169454409645678,0.4712649855346932,0.6422082918090131,0.42203918304592053,0.5974828171904699,0.6889540804556432,0.20873696631776872,0.5072212381900569,0.36437400984101276,0.39035805132753754,0.6762558321733596,0.6266715855653401
2006-10-20,0.794400793245062,0.6489655286915842,0.3815048095614999,0.47955934204912476,0.44574021326659014,0.33257757824876594,0.6562602910737373,0.44688886524680843,0.4518533804407546,0.3478138329788718,0.5359432308288724,0.4967570655500577,0.271918092524341,0.6112750934989515,0.5435397221085403,0.6181833742179773,0.5132092046108598,0.4231896011554479,0.5843707299867592,0.661699891166688,0.6483588066404066
2006-10-21,0.7973312480076677,0.6817194943610054,0.6420517422462002,0.4573971238863438,0.3301491407873417,0.40839490759488906,0.8227687186575356,0.4352432281290022,0.45130323137681005,0.4577924400451967,0.4193339160227608,0.6190408661451751,0.3305491999437874,0.599540862297536,0.5791294206121274,0.24295886107425757,0.482053305013173,0.33654775383200985,0.4323278409052207,0.6624532737026932,0.6795477384558128
2006-10-22,0.9299722878583971,0.499974681096893,0.6572296281352669,0.2784590986290562,0.31016429406815255,0.3437199201211645,0.7288160490579587,0.2835400432812187,0.2575460207444677,0.4114610038018172,0.5704526263134454,0.5755273499828057,0.22435706841817898,0.6485289372985368,0.7126593899570433,0.28761895744842597,0.4404586984819398,0.344269184791991,0.35128949817663235,0.691115765477613,0.5649334654869123
2006-10-23,0.8585817187464572,0.7495947139382755,0.6748608246581638,0.15132415273317978,0.38465503104416165,0.34870944352339195,0.8857966146663965,0.2498060679770863,0.4801516538691831,0.39449021440549387,0.7610147605543428,0.7083594991187862,0.49077042087307476,0.5247691624055274,0.7527687139826706,0.3068676577381017,0.447309317698612,0.41085202562815737,0.5944629926087869,0.755439039823937,0.6632592953263764
2006-10-24,0.8247553472807231,0.3141582080702763,0.5417879058471095,0.5495639247539628,0.42134200631663704,0.4232839361285737,0.6729189938063624,0.47682287249842065,0.3313767113190278,0.4544648398877255,0.3523794425247867,0.5922006095270711,0.20415027008627787,0.7144152094524951,0.5124509850612735,0.41923184202316566,0.5024846896349345,0.2657910447673263,0.5455536901016466,0.6852763323283901,0.48366116801588394
2006-10-25,0.9451984328697389,0.6598843632185121,0.4494662928202784,0.5501810402598099,0.42583238057493755,0.35281627889361283,0.8590241788355637,0.5278192832723076,0.29346451089964065,0.449991671368009,0.46938940472749746,0.6597056174837252,0.1981635267386741,0.70567665586911,0.4858695701709157,0.2868449991210282,0.4592160841160567,0.3294498479615345,0.4815391933559036,0.5547062816160089,0.8105607216103677
2006-10-26,0.6835321676131734,0.509605220251428,0.6330097041415667,0.35671235523792355,0.3558738515493477,0.351625022015051,0.6083661183052284,0.39061187463520874,0.44216124251501465,0.4278108996395522,0.6404399062536552,0.7920113109120541,0.2145204965694238,0.5468587463276782,0.626505585801149,0.45966090852086205,0.4891877142588189,0.3531185104744159,0.5264194190271212,0.7488086645963409,0.5538620890555397
2006-10-27,0.7880224213379544,0.2299548378137135,0.32895935573709933,0.464755768191922,0.3298825715079659,0.4285516956227913,0.5607662251777439,0.45080113484745366,0.26138750800349586,0.36516451794472526,0.6381189784497575,0.5073323462667574,0.18798852765425889,0.687446973563811,0.5691961878171035,0.6484761953947351,0.4450249800567087,0.22105026989230375,0.683267065432299,0.7415010033008395,0.4326213121541881
2006-10-28,0.7902475733782947,0.9166862957333907,0.6222527902793091,0.2735602981725585,0.3384561831367472,0.4518279952031173,0.7007498200774191,0.30241401425605696,0.5241593369058143,0.3999645006813063,0.4962777581901748,0.7181093729157066,0.3528503707862904,0.4938546169942367,0.6990336667928545,0.47332929794964607,0.5090968881345312,0.37303825921737166,0.5151042347939188,0.71258358125945,0.6785502408012012
2006-10-29,0.7336120841499976,0.5531480424190695,0.47951384342810655,0.37084712934038233,0.38437326135757705,0.4042392904842329,0.8531000266281263,0.4421946281490948,0.5727783950036266,0.34727117735497015,0.6445862000330191,0.6931752457367475,0.3413611098599864,0.5674305723932996,0.5907738948518224,0.4661874320909292,0.4560314389102963,0.37498368819175265,0.4084912825913768,0.799941724578686,0.6392185874660099
2006-10-30,0.7031787378417548,0.6392450179005664,0.6334465402415457,0.21556586262230013,0.32268923830607277,0.33931298131680904,0.794205494092298,0.33139931883934437,0.31638252134635286,0.3872073176669722,0.45790827495413244,0.7491533243319933,0.1713382160063055,0.48841012412745416,0.7050927341324232,0.43359832097395,0.4569392252646835,0.3431109408193247,0.45498977027876103,0.6958420389045183,0.547549272986406
2006-10-31,0.7423739625612593,0.40846383168565287,0.2771621194594891,0.4396288296813478,0.4135144929835754,0.34656771491111277,0.8012311054018804,0.3789571182298408,0.3415102324462275,0.49569974796495525,0.5100712427664349,0.659760782132949,0.31852894426484185,0.6213828638479034,0.5959298933839602,0.5349135926170394,0.46291067650440865,0.4102760509923975,0.6755591447163476,0.8043282222073826,0.501287258032431
2006-11-01,0.8163765133164603,0.14094735050758522,0.372322028418859,0.39265244446093056,0.4368220818960889,0.37614057284097885,0.8255264630240987,0.3360139966089836,0.3774237302884248,0.42279311419917803,0.7647521418164555,0.6954089004168135,0.1023754902134277,0.6977945198949923,0.6268328519780113,0.2887058214787016,0.4664142027557192,0.2888856745810216,0.7781357318708685,0.8342980218948424,0.4763929048892537
2006-11-02,0.8741368751095414,0.2922713779189083,0.595763798438524,0.2799496997333283,0.4798484293171805,0.38823798252824493,0.764845623866051,0.29917778901979014,0.2822215701773292,0.49935646323106375,0.6604102301569167,0.6654913080726346,0.3611987052908792,0.6625990718909875,0.6704565097066704,0.3635922750183804,0.49586999153729566,0.3465472615899597,0.5570442784952763,0.7521943788601457,0.5847367765341798
2006-11-03,0.8734975868794413,0.6269448088449345,0.6516391594355422,0.20076790299991493,0.31863473660070396,0.3228448537029587,0.6081843674227129,0.3699388396976286,0.4785830160302492,0.3498755464139486,0.6575670280167402,0.8039890587155085,0.3213796061419223,0.5715902025707083,0.6910732619310704,0.4634111007259231,0.4445767116649601,0.30417734994631074,0.5925027331934746,0.6195557625316833,0.6993164511072071
2006-11-04,0.8266137958710051,0.4335782800342716,0.726462548086743,0.23782259542312795,0.40785910594857006,0.4084367159669257,0.5702568510878125,0.32667234212372537,0.5762215383097602,0.3802767108489502,0.300162468624913,0.5182189000502265,0.3762810038713653,0.5979380205555866,0.6837452291214849,0.5029338607765298,0.4477643884299533,0.3946250979624304,0.41240910233716443,0.6816564508611264,0.49047046707594294
2006-11-05,0.7893937410636925,0.21668366916904686,0.5731218011685868,0.4657984344944731,0.5132175677368513,0.3766071552478976,0.9123433999123103,0.4101790599283306,0.4213478184453459,0.5447819898285101,0.6680940192999847,0.6796528163319164,0.28130909596277354,0.6910996670463788,0.5525274261401225,0.303219379500277,0.4980539732398603,0.37902045040273846,0.5064295530568396,0.819006387418341,0.5588780219495803
2006-11-06,0.7338048484931395,0.7488660930123956,0.6569470472403232,0.3273341671394077,0.3567277682151197,0.2865927426119964,0.8001038232576447,0.2759807922004197,0.25505239362293375,0.3810474287592219,0.343762133879163,0.7616060864505086,0.32982182717314856,0.5153294557859129,0.6924638001149439,0.2565302479768652,0.4480519991189139,0.30039841338364703,0.36832694337030514,0.5457436217451488,0.5769266112402623
2006-11-07,0.8156385586084914,0.4087912395647446,0.6739435844708723,0.36837362298695203,0.40470215306780594,0.3259785041988516,0.6524818732604722,0.35335981041436126,0.3665050148251141,0.424292413993621,0.6140015925407099,0.7110801023748887,0.3445864001836878,0.6365731182873824,0.6318675772831726,0.46450763347097324,0.4540502202899532,0.315625938936632,0.6305436914992406,0.6566965286416141,0.6546911547953275
2006-11-08,0.7766029874175016,0.7307556868123862,0.6985963159209894,0.35799650498390495,0.35137834661422296,0.34726506441729016,0.8598508276640942,0.34431974595357345,0.41797621282450714,0.4975504623742931,0.49927026923963647,0.7407963075111579,0.2986769887866871,0.5495493078414451,0.6501655062051972,0.3349827706410965,0.45921872243995737,0.23953636457918934,0.3696433667823911,0.6619807614193696,0.6855689871485389
2006-11-09,0.776129509488849,0.30368899901218077,0.62496733099896,0.3376493135051304,0.3440302193101855,0.3688752834358057,0.7603021843343214,0.2935930209178209,0.39085150668607804,0.43355897562540935,0.5566654748716663,0.7957546108843958,0.18657576437399015,0.6286217489935275,0.6831026516275134,0.43856183738315924,0.47510501495660706,0.26136525049131704,0.38184870277720656,0.6101413968599441,0.5170621179714353
2006-11-10,0.8159428388364997,0.5199302547506108,0.3380989913186204,0.3970856873988732,0.380591204818718,0.4670287774310435,0.6699093988908493,0.401403906396434,0.5311089364787629,0.3380872024812841,0.6689397596476415,0.6279930838346797,0.14473474392173796,0.6231110746877896,0.6040540996183774,0.45985211753754357,0.4824787966731867,0.25181465546052845,0.6064297678802766,0.7843354256747824,0.6047453741828269
2006-11-11,0.7814763073325833,0.41692699569092695,0.4332100451359968,0.36625079228747426,0.4127083262015832,0.38452007274081035,0.3872328635371177,0.3762387126378253,0.2892734083060405,0.40549619663398556,0.6475896434698306,0.521525219912299,0.30010813237247547,0.6172279922143485,0.6194637407545285,0.5641180325168695,0.5065844136387652,0.3003066041483251,0.7319863951589041,0.7351139732605845,0.5146227407296353
2006-11-12,0.8056632678730015,0.4515876168940342,0.5815843817001585,0.2655822315731715,0.4099943137140298,0.33061958271688285,0.8738074355210605,0.3947129803922501,0.41167807203474793,0.40725776330201113,0.6130812770819953,0.6866592896697609,0.1729064477249778,0.5921887800296454,0.6409699775891176,0.3543490977419497,0.4859417193659027,0.2755277494735049,0.5374215000424497,0.6267114273858782,0.46980964155200344
2006-11-13,0.9160810018746335,0.32207574922312404,0.7258549071290146,0.22304537806703253,0.4201007406400276,0.38373638720515746,0.7455682794184192,0.2400828259148723,0.3337704551822128,0.4086850140329328,0.7082257788181617,0.6191653094460942,0.19443452624191332,0.6605389645128017,0.7290248254944486,0.4687326390196808,0.49423309615560534,0.28486867324144277,0.5690241747817035,0.7587532131046482,0.5983738802813559
2006-11-14,0.707115746079833,0.6433392367279259,0.48414831077067566,0.4392745723268507,0.4736420087727123,0.35514712939509047,0.7003584111311602,0.4286770968499598,0.5077194024849481,0.46284739914832346,0.6125436063605081,0.5605773371320051,0.3917734175544608,0.5566723973923865,0.5591506781224225,0.45097727525960013,0.5193862991333322,0.3590617415159588,0.6179447883735462,0.682744816525093,0.5723321216718112
2006-11-15,0.8182984520982409,0.668570418091652,0.5033262330825947,0.4763275885852731,0.39840429950345296,0.38903609852244675,0.8613917109194572,0.5179397254873161,0.47593712031478824,0.47157023851144836,0.559890754523759,0.8387380226090602,0.2793203960896512,0.618333419006372,0.5184510007800694,0.177991003545255,0.4793071620705813,0.2615554981167615,0.3747623162005619,0.6099513621863378,0.7140992353176234
2006-11-16,0.7426701575347217,0.6114092722806654,0.7924548068373068,0.28306721840386734,0.33177681319213925,0.4018732406755356,0.9103449321526125,0.2990232100664403,0.39876410193076595,0.42090916481375684,0.3770924764125861,0.8344070253597754,0.40125781059264637,0.533973389832388,0.6992128668071917,0.18361703835830773,0.4472432516671999,0.2901470972368495,0.3171860963252553,0.6280632183369402,0.6186198068829687
2006-11-17,0.8526630643077279,0.16917431931711463,0.4137785816664623,0.6407994041071419,0.40891404616408855,0.433353058462937,0.6858094323687203,0.515719976716165,0.3196325609204034,0.5258600561177819,0.8188840504430678,0.5167017997785254,0.433178601910327,0.7847364895225835,0.4681173811769572,0.4965683953123424,0.4954864032785595,0.3844132603994491,0.7018167585806591,0.7433442667577643,0.6629172203311047
2006-11-18,0.8281887187756435,0.4823085049223122,0.36827463618003453,0.2682154136037302,0.3243656506541695,0.37172387109622396,0.7324640837278367,0.4005590036577291,0.3959060874061533,0.3888529508786578,0.7148658108272756,0.7865532946963865,0.3398195175752568,0.5980972824844784,0.6543827439591825,0.2902104541785788,0.43934874637951754,0.3182198298777379,0.6060353058446258,0.7940241068479741,0.5651132502273
2006-11-19,0.7602383527142114,0.5186002897213623,0.5537799328870816,0.6564927218690114,0.5399414259231506,0.45493289203770215,0.7650975911093626,0.5551012438111219,0.34956634099692696,0.5844034209238271,0.4556955097639089,0.5871065529662478,0.34253719075925826,0.6733469349735367,0.4175132763491055,0.29819105871735985,0.4931616117664155,0.38435890188090865,0.5081040603792103,0.651830114943094,0.6501405527920743
2006-11-20,0.7480675442707473,0.713383532800081,0.6344377828347343,0.2884041992966401,0.31986387381623915,0.4184326685625052,0.7856859208759794,0.3441896743569236,0.384714832475907,0.4103351723459202,0.515485733666142,0.6666600891457747,0.29899150770333655,0.5178783253643494,0.6774111282692984,0.31057153747567445,0.44216357145788615,0.21242993672806781,0.4444502466309801,0.7553347501060027,0.5974669130615198
2006-11-21,0.8333612916844281,0.33462015660524835,0.42989629832879905,0.5027315739273717,0.46911104531414693,0.3377062279730715,0.8080035188285744,0.35573383122435503,0.3894382080479293,0.45901550204551267,0.857909679338912,0.6307103282176921,0.30915493665625393,0.7005760866993759,0.5774914031467816,0.37315873015222456,0.49474717553927583,0.4070908494564128,0.7750616322172428,0.8594495699858107,0.6178320740313196
2006-11-22,0.925640240562844,0.8258155083619343,0.694496196126533,0.31561236600747855,0.42481967275972093,0.4836176582790893,0.7704089864465801,0.3700220238101972,0.5704548960070327,0.40765865647434213,0.4672627770669541,0.6295588470980604,0.48205908850566964,0.5923407284112787,0.6353413437407136,0.47304161441164716,0.4866416859336011,0.4916768722455994,0.5911414294096679,0.5757704947992115,0.7942896350954426
2006-11-23,0.7954253645738492,0.533206362795441,0.4927372142758478,0.2541240812845483,0.3653149699611926,0.3895212704331562,0.6556831127518038,0.2877572236518934,0.39655506991561373,0.492569830475066,0.4072001575617583,0.7557325460378254,0.31805459571119454,0.5673086341132009,0.7068211697964504,0.33100175972956836,0.444973110971688,0.2854835025488077,0.48540831074870183,0.7376077923783696,0.5117421566715171
2006-11-24,0.8372290652429607,0.49874749087413417,0.5235585381545469,0.42007930395778464,0.48322789563913204,0.33146198934902465,0.7513117026215141,0.4246843841367822,0.7310962987343275,0.5533790629360015,0.516796208696015,0.5465587085733237,0.40475095394772304,0.6448888256339889,0.5649884376164471,0.38589329143775525,0.5014709948791266,0.5459362289795131,0.5670768713096127,0.7854894870633948,0.6826453848477404
2006-11-25,0.8551239157394349,0.35957904590224316,0.4803095778452615,0.40171873874163333,0.3809187267322776,0.4559105368871428,0.6897327368861641,0.3927575052473429,0.2995144897399745,0.3357401824535447,0.515933684176779,0.5784214894676638,0.3655422789828421,0.6761617703117588,0.606921880407383,0.5362294467150872,0.500172267331273,0.2964633385862048,0.5338149327653164,0.6932919070254764,0.5792956185814869
2006-11-26,0.7280379434403835,0.46630812061971305,0.7133752383394656,0.30323792487122747,0.3435974435416504,0.47720043336352913,0.902789622088777,0.40979905228357627,0.5417744579493399,0.36699059975910325,0.65704709464854,0.7360391103827308,0.3673160286648548,0.5617287250576174,0.6354096076885135,0.15280636012597176,0.4583984508161686,0.4107656481293403,0.45792528112740183,0.8270180381657676,0.6328972889486955
2006-11-27,0.8741305210475862,0.11088604449637433,0.4981810947719112,0.1684576129997153,0.33678330537296247,0.3717069606956141,0.5699916607842694,0.24163141418646406,0.34016226260211624,0.4536540890888173,0.749733966112049,0.564255007328774,0.24578544112887862,0.6654253355244328,0.7612903479322609,0.44393302227258674,0.44076150173400896,0.312815133353464,0.6743479894832379,0.9234561066757939,0.4760283570181356
2006-11-28,0.8203483394708714,0.4421772627826886,0.6508754550402933,0.4442058491463148,0.47413779182933996,0.3482223806407974,0.8434421061070712,0.4176416684758389,0.5162188997786686,0.5499385642889976,0.5508516056912323,0.501351901898224,0.3329975071953723,0.6550004719227924,0.5630898526523181,0.4185669262830575,0.5207984096653809,0.4508189713235775,0.5746420723422938,0.7382904805637571,0.6362728005302265
2006-11-29,0.7960018037349763,0.6482262987845538,0.41441514839793925,0.5714058285121171,0.4006095743752241,0.3648328155648794,0.7226251558521278,0.44322213594973253,0.28289703190504323,0.40429616153969683,0.4956256942956461,0.46693609839892636,0.11327056769687138,0.6397773906642125,0.5268452685964538,0.5006082247522938,0.490363534088026,0.2705930825509082,0.4344173941824539,0.6809783722102694,0.5358359094219917
2006-11-30,0.8658283067959398,0.39155579588128975,0.3680337062174448,0.39418493246690606,0.48305293012267425,0.4092348195914327,0.7459745115112119,0.5353677703719796,0.69566502888764,0.5140643319277355,0.6095194250517008,0.5562488310597384,0.36658733995077447,0.6728584739617838,0.5174500490494035,0.3419457277619744,0.506050729797094,0.5189915179806488,0.6502545895712866,0.8024178824862687,0.6075885103778637
2006-12-01,0.44059775828171016,0.6063847450832258,0.503358381891226,0.41051737381972464,0.4377408270239241,0.4374377357450585,0.7060487466085499,0.3487709418368692,0.325399958147522,0.43395477441719654,0.8363299709530033,0.43603485169852807,0.2481650892451951,0.4221771422701273,0.6149111515308632,0.5393737934935406,0.5399174227331618,0.35945645944944427,0.7416551715541355,0.7893086003406101,0.3008957687564163
2006-12-02,0.43477759078174427,0.5431170804217511,0.806315745176811,0.23030870192130984,0.49058738005315966,0.40211593931469675,0.6557758570286543,0.18984290589892128,0.26159668814282827,0.45820716505738746,0.40677171082460245,0.5594723783411403,0.426919106744294,0.37785798988291486,0.7378684604635145,0.3932065012451116,0.5026843483303495,0.3716021307067478,0.4423460844609032,0.4536005874262761,0.32889133158229605
2006-12-03,0.4297529805754222,0.6805204525391804,0.3287593451673074,0.4877155136270045,0.3921068207952233,0.3787244029730918,0.8025525518675803,0.5289633331011243,0.5309311073983833,0.4880038791949201,0.6020986123109594,0.5853613745008621,0.24592369708007727,0.4250870538679764,0.5107823152022919,0.3878328699153977,0.48952184529381004,0.4279675583491991,0.5378441142820306,0.7055919516886684,0.36520090081011486
2006-12-04,0.3921185318802235,0.1602488686072678,0.3993793392286026,0.382575383413409,0.4164140232137453,0.44858550084270987,0.5575638810830444,0.33663748730147025,0.46570336632435105,0.4086954700587103,0.4816357605743076,0.6214516905080227,0.26825856437379364,0.4787821072426809,0.6336258366824932,0.37505424403307425,0.4521628893110952,0.34795171776121775,0.6007407148925197,0.666787240499949,0.2042252698082859
2006-12-05,0.38746139298921073,0.281582541750723,0.7273856712297164,0.41949038349462653,0.35406337661543225,0.35808975845289753,0.8202879103902541,0.4322904579322874,0.36886021301755756,0.4208644355026193,0.42094950342634996,0.5860100088973454,0.2636752985211456,0.46326130319284875,0.587194980662382,0.4767559876201777,0.4582566534289539,0.35138412396870367,0.5262242598927007,0.7462992914298148,0.27882411738408847
2006-12-06,0.5081008139316782,0.5147423691476123,0.6894038502569364,0.30013846187026233,0.37491069539964694,0.4253242188018042,0.6422427068648479,0.3183833164749595,0.32003200066804194,0.4924666485437036,0.4649682374633104,0.6335149665230378,0.23339048254069245,0.4411434716973953,0.6757846641215122,0.4013335676515041,0.4988557116085564,0.3503281702150541,0.5005391571308815,0.6876442843142784,0.3915732425184062
2006-12-07,0.37375971676657216,0.654848252664553,0.7051113579929708,0.3765187288542561,0.4241295654265805,0.3594217817438802,0.5698183300411753,0.2935961484590742,0.31729729963399783,0.46125290555467846,0.5388777237541118,0.5366677609050017,0.19070040897503443,0.36886582650665234,0.6554203940288699,0.4179805298735097,0.4727189280425107,0.33732159242619164,0.4051037534479167,0.6988737478747523,0.2290088183215485
