city,date,rainfall_mm,rainfall_monthly_anomaly,rainfall_3month_avg,rainfall_6month_avg
Kampala,1999-12,107.456696,-10.901634,185.49081420898438,146.4694735209147
Kampala,2000-01,60.557217,-17.605618,131.8522834777832,144.41035525004068
Kampala,2000-02,28.486286,-34.954647,65.50006612141927,125.93179194132487
Kampala,2000-03,109.694855,-36.213104,66.24611918131511,125.86846669514973
Kampala,2000-04,174.1389,-9.451767,104.10668055216472,117.97948201497395
Kampala,2000-05,131.64471,-12.627823,138.4928232828776,101.99644470214844
Kampala,2000-06,66.868095,-4.886978,124.2172368367513,95.2316780090332
Kampala,2000-07,51.350327,-7.7508736,83.28771209716797,93.69719632466634
Kampala,2000-08,76.92565,-14.0861435,65.0480244954427,101.77042388916016
Kampala,2000-09,113.028854,-23.06636,80.43494415283203,102.32609049479167
Kampala,2000-10,166.28026,5.361862,118.7449213663737,101.01631673177083
Kampala,2000-11,142.2475,-31.302795,140.51887003580728,102.783447265625
Kampala,2000-12,120.793045,2.4347153,143.10693359375,111.77093887329102
Kampala,2001-01,120.09038,41.927544,127.71030680338542,123.22761408487956
Kampala,2001-02,54.614758,-8.826176,98.49939346313477,119.50913174947102
Kampala,2001-03,163.22044,17.312485,112.64185969034831,127.87439664204915
Kampala,2001-04,204.22063,20.62996,140.68527603149414,134.1977914174398
Kampala,2001-05,154.25821,9.985672,173.8997599283854,136.1995766957601
Kampala,2001-06,97.78306,26.027985,152.08729807535806,132.36457888285318
Kampala,2001-07,58.109234,-0.99196625,103.38350041707356,122.03438822428386
Kampala,2001-08,106.30051,15.288712,87.39759953816731,130.64867973327637
Kampala,2001-09,234.65535,98.560135,133.0216967264811,142.5544974009196
Kampala,2001-10,189.95184,29.033447,176.96923319498697,140.17636680603027
Kampala,2001-11,192.98569,19.435394,205.86429341634116,146.63094647725424
Kampala,2001-12,68.96823,-49.3901,150.63525390625,141.82847531636557
Kampala,2002-01,127.47309,49.310257,129.8090031941732,153.38911819458008
Kampala,2002-02,65.03539,1.5944595,87.15890502929688,146.511599222819
Kampala,2002-03,196.75665,50.848694,129.75504557291666,140.19514973958334
Kampala,2002-04,227.47922,43.88855,163.09042104085287,146.44971211751303
Kampala,2002-05,63.28435,-80.98819,162.50674057006836,124.83282279968262
Kampala,2002-06,70.505356,-1.2497177,120.42297490437825,125.08901023864746
Kampala,2002-07,21.932688,-37.16851,51.9074649810791,107.49894301096599
Kampala,2002-08,23.971746,-67.04005,38.803263346354164,100.65500195821126
Kampala,2002-09,107.46551,-28.629707,51.123313903808594,85.77314440409343
Kampala,2002-10,105.39241,-55.525986,78.94322141011556,65.42534319559734
Kampala,2002-11,257.61102,84.06073,156.82298024495444,97.8131217956543
Kampala,2002-12,169.7107,51.352364,177.57137552897134,114.34734471638997
Kampala,2003-01,79.719696,1.5568619,169.01380411783853,123.97851276397705
Kampala,2003-02,44.291046,-19.149887,97.90714518229167,127.36506271362305
Kampala,2003-03,126.82756,-19.080399,83.61276753743489,130.59207153320312
Kampala,2003-04,189.35686,5.7661896,120.15848795572917,144.58614603678384
Kampala,2003-05,173.38002,29.107483,163.18814595540366,130.54764556884766
Kampala,2003-06,122.11421,50.35914,161.61702982584634,122.61489868164062
Kampala,2003-07,126.1814,67.0802,140.55854288736978,130.35851542154947
Kampala,2003-08,151.45421,60.442413,133.24993896484375,148.2190424601237
Kampala,2003-09,85.16466,-50.930557,120.9334208170573,141.2752253214518
Kampala,2003-10,165.96207,5.0436707,134.19364420572916,137.37609354654947
Kampala,2003-11,125.23091,-48.31938,125.45254516601562,129.3512420654297
Kampala,2003-12,158.68674,40.328407,149.95990498860678,135.44666290283203
Kampala,2004-01,131.1046,52.941765,138.34074910481772,136.26719665527344
Kampala,2004-02,69.18001,5.7390747,119.65711466471355,122.55482991536458
Kampala,2004-03,130.42123,-15.486725,110.2352803548177,130.09759267171225
Kampala,2004-04,181.47557,-2.115097,127.02560424804688,132.68317667643228
Kampala,2004-05,60.628174,-83.64436,124.17499287923177,121.91605377197266
Kampala,2004-06,48.41908,-23.335995,96.84094111124675,103.53811073303223
Kampala,2004-07,44.49344,-14.607761,51.180230458577476,89.10291735331218
Kampala,2004-08,86.09968,-4.912117,59.67073186238607,91.92286237080891
Kampala,2004-09,151.89955,15.804337,94.16422271728516,95.50258191426595
Kampala,2004-10,174.26585,13.347458,137.42169443766275,94.30096244812012
Kampala,2004-11,161.02472,-12.525574,162.3967081705729,111.03372001647949
Kampala,2004-12,155.80203,37.443703,163.6975351969401,128.93087895711264
Kampala,2005-01,42.2452,-35.917633,119.6906509399414,128.5561726888021
Kampala,2005-02,36.58888,-26.852055,78.21203740437825,120.30437278747559
Kampala,2005-03,146.291,0.38304138,75.04169336954753,119.36961428324382
Kampala,2005-04,171.99146,-11.599213,118.2904446919759,118.99054781595866
Kampala,2005-05,239.47766,95.205124,185.92003885904947,132.06603813171387
Kampala,2005-06,55.06749,-16.687584,155.51220194498697,115.27694765726726
Kampala,2005-07,93.148155,34.046955,129.2311019897461,123.76077334086101
Kampala,2005-08,141.60454,50.592743,96.60672760009766,141.26338322957358
Kampala,2005-09,121.85349,-14.241722,118.86872863769531,137.19046529134116
Kampala,2005-10,125.70502,-35.21338,129.72101593017578,129.47605895996094
Kampala,2005-11,90.66613,-82.88416,112.74154663085938,104.67413711547852
Kampala,2005-12,15.084002,-103.27433,77.1517162322998,98.01022243499756
Kampala,2006-01,77.289505,-0.87332916,61.01321220397949,95.36711406707764
Kampala,2006-02,84.7156,21.274666,59.02970186869303,85.8856242497762
Kampala,2006-03,126.21828,-19.689682,96.07446034749348,86.61308828989665
Kampala,2006-04,175.4674,-8.1232605,128.80042775472006,94.90681997934978
Kampala,2006-05,200.15408,55.881546,167.27992248535156,113.1548121770223
Kampala,2006-06,86.91994,15.164864,154.18047587076822,125.12746810913086
Kampala,2006-07,36.421375,-22.679825,107.8317985534668,118.31611315409343
Kampala,2006-08,100.380714,9.368919,74.57400894165039,120.92696571350098
Kampala,2006-09,91.2623,-44.832916,76.02146275838216,115.1009693145752
Kampala,2006-10,117.69149,-43.226906,103.1115010579427,105.47164980570476
Kampala,2006-11,217.13956,43.589264,142.03111521402994,108.30256207784016
Kampala,2006-12,117.57301,-0.78531647,150.80135345458984,113.41140810648601
Kampala,2007-01,140.66069,62.497856,158.45775349934897,130.78462727864584
Kampala,2007-02,89.38882,25.947884,115.87417348225911,128.95264434814453
Kampala,2007-03,79.46239,-66.44557,103.1706314086914,126.98599243164062
Kampala,2007-04,117.97339,-65.61728,95.60819753011067,127.03297551472981
Kampala,2007-05,128.56471,-15.707825,108.66682942708333,112.27050145467122
Kampala,2007-06,108.43652,36.68145,118.32487487792969,110.74775314331055
Kampala,2007-07,96.1389,37.0377,111.04671223958333,103.327454884847
Kampala,2007-08,107.59909,16.587296,104.05817159016927,106.3625005086263
Kampala,2007-09,227.13617,91.040955,143.62472025553384,130.97479756673178
Kampala,2007-10,183.67116,22.752762,172.80213928222656,141.92442576090494
Kampala,2007-11,144.61758,-28.932709,185.14163716634116,144.59990437825522
Kampala,2007-12,97.448944,-20.909386,141.91256205240884,142.76864115397134
Kampala,2008-01,119.39972,41.236885,120.48874918619792,146.64544423421225
Kampala,2008-02,66.5999,3.158966,94.48285420735677,139.81224568684897
Kampala,2008-03,241.92947,96.021515,142.64303080240884,142.27779642740884
Kampala,2008-04,169.63908,-13.951584,159.38948567708334,139.93911743164062
Kampala,2008-05,88.75303,-55.51951,166.77386220296225,130.62835820515951
Kampala,2008-06,58.671356,-13.083717,105.68782297770183,124.16542689005534
Kampala,2008-07,69.58384,10.482639,72.33607482910156,115.86278025309245
Kampala,2008-08,73.54113,-17.470665,67.26544189453125,117.01965204874675
Kampala,2008-09,169.63138,33.536163,104.25211588541667,104.96996943155925
Kampala,2008-10,123.81236,-37.106033,122.32829030354817,97.33218256632487
Kampala,2008-11,66.45503,-107.09526,119.9662577311198,93.61584981282552
Kampala,2008-12,73.71229,-44.64604,87.99322764078777,96.12267176310222
Kampala,2009-01,93.137054,14.97422,77.76812489827473,100.04820760091145
Kampala,2009-02,67.46824,4.0273056,78.10586039225261,99.0360590616862
Kampala,2009-03,79.75027,-66.15769,80.11852010091145,84.05587387084961
Kampala,2009-04,127.154854,-56.435814,91.4577865600586,84.61295572916667
Kampala,2009-05,115.18097,-29.091568,107.36203002929688,92.73394521077473
Kampala,2009-06,62.122635,-9.632439,101.48615264892578,90.80233637491862
Kampala,2009-07,32.57898,-26.52222,69.96086120605469,80.70932388305664
Kampala,2009-08,76.960075,-14.05172,57.22056325276693,82.2912966410319
Kampala,2009-09,110.112625,-25.98259,73.21722666422527,87.35168965657552
Kampala,2009-10,153.75613,-7.162262,113.60961151123047,91.78523635864258
Kampala,2009-11,191.95538,18.40509,151.9413808186849,104.5809720357259
Kampala,2009-12,102.822876,-15.535454,149.51146443684897,111.36434555053711
Kampala,2010-01,66.76331,-11.399521,120.51385752360027,117.06173451741536
Kampala,2010-02,138.08,74.63907,102.5553970336914,127.24838892618816
Kampala,2010-03,159.57776,13.6698,121.47369130452473,135.49257787068686
Kampala,2010-04,201.44069,17.850021,166.36614990234375,143.44000371297201
Kampala,2010-05,150.63823,6.365692,170.5522257486979,136.55381139119467
Kampala,2010-06,83.31042,11.555344,145.12977854410806,133.3017349243164
Kampala,2010-07,48.752968,-10.348232,94.23387145996094,130.30001068115234
Kampala,2010-08,63.280117,-27.731678,65.11450068155925,117.83336321512859
Kampala,2010-09,111.56928,-24.525932,74.53412246704102,109.83195050557454
Kampala,2010-10,127.67695,-33.241447,100.84211603800456,97.53799374898274
Kampala,2010-11,122.74345,-50.806847,120.66322580973308,92.88886324564616
Kampala,2010-12,113.91003,-4.448303,121.44347381591797,97.98879814147949
Kampala,2011-01,37.864502,-40.298332,91.50599161783855,96.17405382792155
Kampala,2011-02,25.628506,-37.812428,59.134344736735024,89.89878527323405
Kampala,2011-03,176.2115,30.303543,79.90150324503581,100.67248853047688
Kampala,2011-04,154.6294,-28.961273,118.82313410441081,105.16456286112468
Kampala,2011-05,130.18234,-14.090195,153.6744130452474,106.40437889099121
Kampala,2011-06,98.52009,26.765015,127.77727508544922,103.83938916524251
Kampala,2011-07,48.606636,-10.494564,92.43635559082031,105.62974484761556
Kampala,2011-08,154.02957,63.017776,100.38543192545573,127.02992248535156
Kampala,2011-09,186.7436,50.64839,129.79327138264975,128.78527323404947
Kampala,2011-10,280.762,119.8436,207.1783905029297,149.807373046875
Kampala,2011-11,230.09052,56.540222,232.53203837076822,166.45873514811197
Kampala,2011-12,117.756065,-0.6022644,209.53619130452475,169.66473134358725
Kampala,2012-01,23.434544,-54.72829,123.76037470499675,165.46938260396323
Kampala,2012-02,75.3797,11.9387665,72.1901028951009,152.36107063293457
Kampala,2012-03,91.44478,-54.46318,63.419673919677734,136.47793261210123
Kampala,2012-04,126.65659,-56.934074,97.82702382405598,110.79369926452637
Kampala,2012-05,144.35818,0.08564758,120.81985219319661,96.50497754414876
Kampala,2012-06,113.37253,41.617455,128.1291020711263,95.77438799540202
Kampala,2012-07,60.950653,1.849453,106.2271219889323,102.02707290649414
Kampala,2012-08,103.85594,12.844147,92.72637430826823,106.77311325073242
Kampala,2012-09,108.22797,-27.867249,91.01152038574219,109.57031122843425
Kampala,2012-10,140.11005,-20.80835,117.39798482259114,111.81255340576172
Kampala,2012-11,198.9618,25.411514,149.09993998209634,120.9131571451823
Kampala,2012-12,208.27783,89.9195,182.44989522298178,136.73070780436197
Kampala,2013-01,76.043335,-2.1194992,161.09432474772134,139.24615478515625
Kampala,2013-02,78.41742,14.976486,120.91286214192708,135.00640106201172
Kampala,2013-03,196.1236,50.215637,116.8614501953125,149.65567270914713
Kampala,2013-04,148.98593,-34.604736,141.17564900716147,151.1349868774414
Kampala,2013-05,136.396,-7.876541,160.50184122721353,140.7073516845703
Kampala,2013-06,23.177708,-48.577366,102.8532117207845,109.85733095804851
Kampala,2013-07,30.444866,-28.656334,63.33952331542969,102.25758616129558
Kampala,2013-08,89.632034,-1.3797607,47.75153605143229,104.12668863932292
Kampala,2013-09,230.64139,94.54617,116.90609614054362,109.87965393066406
Kampala,2013-10,125.6333,-35.285095,148.6355743408203,105.987548828125
Kampala,2013-11,141.25854,-32.291748,165.84441121419272,106.7979736328125
Kampala,2013-12,109.6798,-8.678528,125.52388254801433,121.21498934427898
Kampala,2014-01,50.035713,-28.127121,100.32468668619792,124.48013051350911
Kampala,2014-02,27.512894,-35.92804,62.40946960449219,114.12694040934245
Kampala,2014-03,141.67816,-4.2297974,73.07558949788411,99.29973602294922
Kampala,2014-04,206.60757,23.016907,125.26620992024739,112.79544830322266
Kampala,2014-05,139.67899,-4.5935516,162.6549072265625,112.53218841552734
Kampala,2014-06,87.17139,15.416313,144.4859822591146,108.78078587849934
Kampala,2014-07,41.175705,-17.925495,89.34202575683594,107.30411783854167
Kampala,2014-08,157.69934,66.687546,95.34881083170573,129.00185902913412
Kampala,2014-09,218.31522,82.22,139.06342061360678,141.7747014363607
Kampala,2014-10,198.05826,37.139862,191.35760498046875,140.34981536865234
Kampala,2014-11,189.77943,16.229141,202.05096944173178,148.69989013671875
Kampala,2014-12,98.11225,-20.246078,161.98331451416016,150.52336756388345
Kampala,2015-01,3.3419693,-74.82086,97.07788491249084,144.2177449464798
Kampala,2015-02,32.74727,-30.693665,44.733829736709595,123.39239958922069
Kampala,2015-03,124.63069,-21.277267,53.5733098189036,107.77831216653188
Kampala,2015-04,192.64421,9.053543,116.67405700683594,106.87597095966339
Kampala,2015-05,115.82005,-28.452484,144.36498514811197,94.54940744241078
Kampala,2015-06,117.47493,45.719856,141.97973124186197,97.7765205303828
Kampala,2015-07,39.454147,-19.647053,90.91637674967448,103.7952168782552
Kampala,2015-08,98.46303,7.451233,85.13070170084636,114.74784342447917
Kampala,2015-09,85.21306,-50.882156,74.37674458821614,108.17823791503906
Kampala,2015-10,256.15668,95.23828,146.61092122395834,118.7636489868164
Kampala,2015-11,231.51794,57.96765,190.96256001790366,138.046630859375
Kampala,2015-12,134.86438,16.50605,207.51300048828125,140.9448725382487
Kampala,2016-01,90.55725,12.394417,152.31319173177084,149.4620564778646
Kampala,2016-02,18.243587,-45.197346,81.2217394510905,136.09214973449707
Kampala,2016-03,75.87727,-70.030685,61.55937067667643,134.53618558247885
Kampala,2016-04,263.18732,79.59665,119.10272598266602,135.70795885721842
Kampala,2016-05,146.03859,1.7660522,161.70105997721353,121.46139971415202
Kampala,2016-06,33.163532,-38.59154,147.4631462097168,104.51125844319661
Kampala,2016-07,64.215576,5.114376,81.13923263549805,100.12097930908203
Kampala,2016-08,73.32354,-17.688255,56.900882720947266,109.3009713490804
Kampala,2016-09,128.7913,-7.3039093,88.7768071492513,118.11997667948405
Kampala,2016-10,72.66074,-88.25765,91.59186299641927,86.36554781595866
Kampala,2016-11,154.48825,-19.062042,118.64676666259766,87.77382469177246
Kampala,2016-12,39.948917,-78.40941,89.03263727823894,88.90472221374512
Kampala,2017-01,18.339045,-59.82379,70.92540423075359,81.25863361358643
Kampala,2017-02,98.00372,34.56279,52.097228368123375,85.37199751536052
Kampala,2017-03,170.5929,24.684937,95.6452210744222,92.33892917633057
Kampala,2017-04,161.13992,-22.450745,143.24551391601562,107.0854590733846
Kampala,2017-05,104.468704,-39.803833,145.40050760904947,98.74886798858643
Kampala,2017-06,43.80787,-27.947205,103.13883209228516,99.39202658335368
Kampala,2017-07,92.360725,33.259525,80.21243286132812,111.72897338867188
Kampala,2017-08,67.65143,-23.360367,67.94000752766927,106.67025756835938
Kampala,2017-09,174.83968,38.74446,111.61727650960286,107.37805430094402
Kampala,2017-10,93.97234,-66.94605,112.15448252360027,96.18345769246419
Kampala,2017-11,178.13707,4.5867767,148.983029683431,108.46151860555013
Kampala,2017-12,32.517574,-85.84076,101.54232915242513,106.57980283101399
Kampala,2018-01,45.090164,-33.07267,85.24826939900716,98.70137596130371
Kampala,2018-02,73.30967,9.868736,50.30580266316732,99.64441617329915
Kampala,2018-03,200.60367,54.69571,106.33450063069661,103.93841489156087
Kampala,2018-04,239.49261,55.901947,171.13531748453775,128.19179344177246
Kampala,2018-05,92.4274,-51.84514,177.50789388020834,113.90684827168782
Kampala,2018-06,110.354866,38.599792,147.42495981852213,126.87973022460938
Kampala,2018-07,32.80796,-26.29324,78.53007507324219,124.83269627888997
Kampala,2018-08,118.41351,27.401718,87.19211324055989,132.35000356038412
Kampala,2018-09,54.310497,-81.78471,68.5106569925944,107.96780840555827
Kampala,2018-10,162.26312,1.3447266,111.66237767537434,95.09622637430827
Kampala,2018-11,130.76518,-42.78511,115.7796007792155,101.4858570098877
Kampala,2018-12,159.51692,41.158592,150.8484090169271,109.67953300476074
Kampala,2019-01,87.966286,9.803452,126.08279673258464,118.87258720397949
Kampala,2019-02,96.06995,32.629013,114.51771799723308,115.14865938822429
Kampala,2019-03,62.15656,-83.7514,82.06426366170247,116.45633633931477
Kampala,2019-04,146.73315,-36.857513,101.65321985880534,113.86800829569499
Kampala,2019-05,248.75197,104.47943,152.5472272237142,133.53247261047363
Kampala,2019-06,153.88087,82.1258,183.12199910481772,132.5931313832601
Kampala,2019-07,70.42909,11.327892,157.68731180826822,129.67026583353677
Kampala,2019-08,80.78558,-10.226212,101.69851684570312,127.12287203470866
Kampala,2019-09,139.78493,3.6897125,96.99986775716145,140.0609334309896
Kampala,2019-10,281.64334,120.724945,167.4046173095703,162.54596455891928
Kampala,2019-11,187.33456,13.784271,202.9209442138672,152.30973052978516
Kampala,2019-12,293.8498,175.49146,254.2758992513021,175.63788350423178
Kampala,2020-01,75.78913,-2.373703,185.65782928466797,176.53122329711914
Kampala,2020-02,117.73465,54.293716,162.45785776774088,182.68940099080405
Kampala,2020-03,265.3792,119.47125,152.96766408284506,203.62178166707358
Kampala,2020-04,188.13307,4.542404,190.41564432779947,188.03673680623373
Kampala,2020-05,141.2089,-3.0636444,198.24039204915366,180.34912490844727
Kampala,2020-06,51.4987,-20.256374,126.9468879699707,139.95727602640787
Kampala,2020-07,95.9363,36.835102,96.21463139851888,143.31513786315918
Kampala,2020-08,87.034454,-3.9773407,78.15648523966472,138.19843864440918
Kampala,2020-09,124.59219,-11.503021,102.52098337809245,114.73393567403157
Kampala,2020-10,136.69897,-24.219421,116.10854085286458,106.16158612569173
Kampala,2020-11,277.0739,103.52362,179.45502726236978,128.80575625101724
Kampala,2020-12,109.32309,-9.03524,174.36532592773438,138.44315465291342
Kampala,2021-01,151.78758,73.62475,179.39486185709634,147.75170135498047
Kampala,2021-02,95.55473,32.1138,118.88846842447917,149.17174784342447
Kampala,2021-03,164.4609,18.552948,137.26774088541666,155.81653340657553
Kampala,2021-04,223.09029,39.49962,161.03530883789062,170.2150853474935
Kampala,2021-05,152.48486,8.212326,180.01201883951822,149.4502436319987
Kampala,2021-06,74.537926,2.7828522,150.03769175211588,143.65271631876627
Kampala,2021-07,49.03768,-10.063519,92.02015686035156,126.5277328491211
Kampala,2021-08,73.75808,-17.253716,65.77789560953777,122.894957224528
Kampala,2021-09,152.38911,16.2939,91.72829182942708,120.88299179077148
Kampala,2021-10,166.05284,5.134445,130.73334503173828,111.37675094604492
Kampala,2021-11,143.8328,-29.717499,154.09158325195312,109.93473943074544
Kampala,2021-12,109.11744,-9.2408905,139.66769154866537,115.69799168904622
Kampala,2022-01,49.314484,-28.84835,100.7549057006836,115.74412536621094
Kampala,2022-02,142.3094,78.86847,100.24710845947266,127.16934585571289
Kampala,2022-03,101.94209,-43.965866,97.85532633463542,118.76150894165039
Kampala,2022-04,211.02966,27.438995,151.76038614908853,126.25764592488606
Kampala,2022-05,160.47565,16.20311,157.81580098470053,129.03145472208658
Kampala,2022-06,39.23955,-32.515522,136.9149538675944,117.38514010111491
Kampala,2022-07,40.068787,-19.032413,79.92799504597981,115.84419059753418
Kampala,2022-08,125.31523,34.303436,68.20785649617513,113.01182874043782
Kampala,2022-09,232.41772,96.32251,132.60058085123697,134.75776735941568
Kampala,2022-10,102.66403,-58.254364,153.46566263834634,116.69682884216309
Kampala,2022-11,206.56818,33.017883,180.54997762044272,124.37891705830891
Kampala,2022-12,210.22679,91.86846,173.1529998779297,152.87679036458334
Kampala,2023-01,46.54995,-31.612885,154.44830576578775,153.95698420206705
Kampala,2023-02,64.42175,0.9808197,107.06616465250652,143.8080711364746
Kampala,2023-03,204.03247,58.12451,105.0013910929362,139.07719548543295
Kampala,2023-04,221.94553,38.35486,163.46658325195312,158.95744450887045
Kampala,2023-05,79.58857,-64.68397,168.52218882242838,137.79417673746744
Kampala,2023-06,84.3123,12.557228,128.61546579996744,116.80842844645183
Kampala,2023-07,18.447865,-40.653336,60.782911936442055,112.12474759419759
Kampala,2023-08,53.62855,-37.383244,52.12957255045573,110.32588068644206
Kampala,2023-09,173.03117,36.93596,81.70252990722656,105.158997853597
Kampala,2023-10,175.22745,14.3090515,133.9623908996582,97.37265141805013
Kampala,2023-11,304.00305,130.45276,217.4205576578776,134.77506510416666
Kampala,2023-12,142.59137,24.23304,207.27395629882812,144.48824310302734
Kampala,2024-01,112.081604,33.91877,186.225341796875,160.0938663482666
Kampala,2024-02,85.5565,22.11557,113.40982564290364,165.41519165039062
Kampala,2024-03,69.05434,-76.85362,88.89748128255208,148.0857187906901
Kampala,2024-04,194.327,10.736328,116.31261189778645,151.26897684733072
Kampala,2024-05,80.63652,-63.636017,114.67261759440105,114.04122161865234
Kampala,2024-06,61.531807,-10.223267,112.16510772705078,100.53129450480144
Kampala,2024-07,126.03454,66.933334,89.40095520019531,102.85678354899089
Kampala,2024-08,74.39374,-16.618057,87.32002766927083,100.99632263183594
Kampala,2024-09,75.59845,-60.496765,92.00890858968098,102.08700815836589
Kampala,2024-10,162.91022,1.9918213,104.30080159505208,96.8508783976237
Kampala,2024-11,218.57516,45.02487,152.36127726236978,119.84065246582031
Kampala,2024-12,94.44031,-23.918022,158.64189656575522,125.3254025777181
Kampala,2025-01,66.32104,-11.841797,126.44550323486328,115.37315241495769
Kampala,2025-02,14.205658,-49.235275,58.32233428955078,105.34180577596028
Kampala,2025-03,178.51947,32.61151,86.34872182210286,122.49530919392903
Kampala,2025-04,139.37962,-44.211044,110.70158386230469,118.57354354858398
Kampala,2025-05,134.50967,-9.762863,150.80292256673178,104.56262842814128
Kampala,2025-06,88.98213,17.227058,120.95714314778645,103.65293248494466
Kasese,1981-01,48.264427,13.664501,,
Kasese,1981-02,35.777317,-6.76651,,
Kasese,1981-03,117.660995,25.74614,67.23424657185872,
Kasese,1981-04,206.91263,68.79132,120.1169802347819,
Kasese,1981-05,167.41238,68.06516,163.9953358968099,
Kasese,1981-06,67.667725,17.996712,147.3309122721354,107.28257942199707
Kasese,1981-07,61.856766,25.208645,98.97895812988281,109.54796918233235
Kasese,1981-08,148.35957,71.279144,92.62802124023438,128.31167856852213
Kasese,1981-09,148.59773,43.921074,119.60469055175781,133.46780141194662
Kasese,1981-10,234.31822,108.75682,177.0918426513672,138.035400390625
Kasese,1981-11,110.16652,-1.8278885,164.36082458496094,128.49442291259766
Kasese,1981-12,76.91409,3.9900894,140.46627807617188,130.03548431396484
Kasese,1982-01,48.534428,13.934502,78.53834660847981,127.81509462992351
Kasese,1982-02,47.27226,4.7284317,57.57359313964844,110.96720886230469
Kasese,1982-03,83.74674,-8.168114,59.85114288330078,100.15871047973633
Kasese,1982-04,176.58905,38.467743,102.53601710001628,90.53718185424805
Kasese,1982-05,148.97443,49.627205,136.43673960367838,97.0051663716634
Kasese,1982-06,69.48064,19.809624,131.6813710530599,95.76625696818034
Kasese,1982-07,42.01527,5.3671494,86.82344436645508,94.67973073323567
Kasese,1982-08,16.736023,-60.344406,42.74397659301758,89.59035809834798
Kasese,1982-09,151.7117,47.03504,70.15433120727539,100.91785113016765
Kasese,1982-10,141.15468,15.593277,103.20080057779948,95.01212247212727
Kasese,1982-11,45.43969,-66.55472,112.76868947347005,77.75633303324382
Kasese,1982-12,100.70308,27.779076,95.76581573486328,82.96007347106934
Kasese,1983-01,17.471407,-17.12852,54.538058598836265,78.86942958831787
Kasese,1983-02,32.85973,-9.684097,50.34473864237467,81.55671405792236
Kasese,1983-03,87.96658,-3.9482727,46.09923998514811,70.93252786000569
Kasese,1983-04,163.86385,25.742538,94.89671961466472,74.71738910675049
Kasese,1983-05,64.5964,-34.750824,105.4756088256836,77.91017373402913
Kasese,1983-06,36.040924,-13.630089,88.16705576578777,67.13314787546794
Kasese,1983-07,56.827225,20.179104,52.488182067871094,73.6924508412679
Kasese,1983-08,160.32655,83.246124,84.39823404947917,94.93692143758138
Kasese,1983-09,184.60634,79.92968,133.92003885904947,111.04354731241862
Kasese,1983-10,158.90123,33.33983,167.94470723470053,110.21644465128581
Kasese,1983-11,91.84509,-20.149315,145.1175537109375,114.75789388020833
Kasese,1983-12,56.52789,-16.396114,102.42473729451497,118.17238807678223
Kasese,1984-01,25.571667,-9.028259,57.98154958089193,112.96312840779622
Kasese,1984-02,170.56055,128.01672,84.22003428141277,114.66879399617513
Kasese,1984-03,118.66544,26.750587,104.93255233764648,103.67864481608073
Kasese,1984-04,101.73664,-36.384666,130.3208770751953,94.15121332804362
Kasese,1984-05,57.134464,-42.212757,92.51218287150066,88.36610857645671
Kasese,1984-06,16.996468,-32.674545,58.62252426147461,81.77753829956055
Kasese,1984-07,55.98413,19.33601,43.37168757120768,86.84628232320149
Kasese,1984-08,130.03922,52.958786,67.67327117919922,80.09272702534993
Kasese,1984-09,132.06192,27.385262,106.02842203776042,82.32547314961751
Kasese,1984-10,140.20354,14.642136,134.10155741373697,88.73662249247234
Kasese,1984-11,143.98546,31.99105,138.75030517578125,103.21178817749023
Kasese,1984-12,37.698387,-35.225616,107.29579416910808,106.66210810343425
Kasese,1985-01,30.518198,-4.081728,70.7340145111084,102.41778596242268
Kasese,1985-02,28.922993,-13.620834,32.37985928853353,85.5650822321574
Kasese,1985-03,117.537254,25.622398,58.992815017700195,83.14430459340413
Kasese,1985-04,158.27226,20.150955,101.5775032043457,86.15575885772705
Kasese,1985-05,128.85706,29.509834,134.88885752360025,83.6343584060669
Kasese,1985-06,51.97081,2.299797,113.0333760579427,86.01309553782146
Kasese,1985-07,59.508274,22.860153,80.11204655965169,90.8447748819987
Kasese,1985-08,25.938906,-51.141525,45.805996576944985,90.34742705027263
Kasese,1985-09,117.89126,13.2146,67.77947934468587,90.40642770131429
Kasese,1985-10,175.12622,49.56482,106.31879488627116,93.21542072296143
Kasese,1985-11,113.63657,1.6421661,135.55135091145834,90.67867374420166
Kasese,1985-12,65.6373,-7.286705,118.13336435953777,92.95642185211182
Kasese,1986-01,20.041235,-14.558691,66.43836911519368,86.37858200073242
Kasese,1986-02,41.43404,-1.109787,42.37085787455241,88.96110439300537
Kasese,1986-03,108.98705,17.072197,56.82077598571777,87.47707017262776
Kasese,1986-04,195.99118,57.869873,115.47075780232747,90.95456345876057
Kasese,1986-05,71.93194,-27.415283,125.63672383626302,84.00379085540771
Kasese,1986-06,75.538765,25.867752,114.48729451497395,85.65403525034587
Kasese,1986-07,61.413788,24.765667,69.62816365559895,92.54946072896321
Kasese,1986-08,49.487465,-27.592964,62.14667256673177,93.89169820149739
Kasese,1986-09,94.62254,-10.054115,68.50793202718098,91.49761327107747
Kasese,1986-10,139.0917,13.530304,94.40057118733723,82.0143674214681
Kasese,1986-11,127.61696,15.622551,120.44373575846355,91.29520416259766
Kasese,1986-12,42.255043,-30.66896,102.98790232340495,85.74791717529297
Kasese,1987-01,27.072927,-7.5269985,65.6483097076416,80.02444044748943
Kasese,1987-02,46.802647,4.2588196,38.710205713907875,79.57697073618571
Kasese,1987-03,74.332275,-17.58258,49.40261650085449,76.19525941212972
Kasese,1987-04,129.80812,-8.313187,83.64768091837566,74.64799531300862
